,Unnamed: 0,tweet_case_norm_labelling,score,sentiment,sentiment_score,tweet,date,username,tweet_text_prepocessing_stem,tweet_text_prepocessing_nostem,tweet_case_norm,sentiment_predict
59,508,selamat malam admin aku mau menanyakan aku kan kemarin diberitahu akan dilakukan pemasangan wifi di rumah saya maksimal hari kerja dari waktu di telepon tapi sampai sekarang belum ada kabar sama sekali mohon bantuannya admin,13,positive,1,Selamat malam min. Aku mau menanyakan aku kan kemarin diberitahu akan dilakukan pemasangan wifi di rumah saya maksimal 3 hari kerja dari waktu di telepon tapi sampai sekarang belum ada kabar sama sekali. Mohon bantuannya min @IndiHomeCare @IndiHome @UseeTVcom,2022-01-02 11:40:02+00:00,DwiMarthin,selamat malam admin kemarin diberitahu pasang wifi rumah maksimal kerja telepon kabar mohon bantu admin,selamat malam admin kemarin diberitahu pemasangan wifi rumah maksimal kerja telepon kabar mohon bantuannya admin,selamat malam admin aku mau menanyakan aku kan kemarin diberitahu akan dilakukan pemasangan wifi di rumah saya maksimal hari kerja dari waktu di telepon tapi sampai sekarang belum ada kabar sama sekali mohon bantuannya admin,1
60,705,mau berhenti langganan saja lambat bayar g pernah terlambat lebih baik coba toko sebelah lebih murah include channel tv mb lebuh gedee,1,positive,1,"Mau berhenti langganan @IndiHome aja, lelet, bayar g pernah telat. Mending coba toko sebelah, lebih murah, include chanel tv, mb lebuh gedee.",2022-10-27 12:08:16+00:00,uemarbak_RI,henti langgan lambat bayar g lambat coba toko belah murah include channel tv mb lebuh gedee,berhenti langganan lambat bayar g terlambat coba toko sebelah murah include channel tv mb lebuh gedee,mau berhenti langganan saja lambat bayar g pernah terlambat lebih baik coba toko sebelah lebih murah include channel tv mb lebuh gedee,0
61,1009,nga heran sih kenapa aku suka dengan selain bisa mengakses semua channel dan tayangan film tanpa jedaiklanngeyoutobe tanpa ribet bisa langsung ke usee tv nya nonton sepuasnya tanyangan menarik pokok nya pakai usee tv dari terbaik,10,positive,1,"nga heran sih kenapa aku suka dengan @UseeTVcom selain bisa mengakses  semua channel  dan tayangan film tanpa jedaiklan,ngeyoutobe tanpa ribet bisa langsung ke usee tv nya , nonton sepuasnya tanyangan menarik pokok nya #AktivitasTanpaBatas pakai usee tv dari @IndiHome terbaik 🥰",2023-05-27 04:42:21+00:00,hari_bela,nga heran sih suka akses channel tayang film jedaiklanngeyoutobe ribet langsung usee tv nonton puas tanyangan tarik pokok pakai usee tv baik,nga heran sih suka mengakses channel tayangan film jedaiklanngeyoutobe ribet langsung usee tv nonton sepuasnya tanyangan menarik pokok pakai usee tv terbaik,nga heran sih kenapa aku suka dengan selain bisa mengakses semua channel dan tayangan film tanpa jedaiklanngeyoutobe tanpa ribet bisa langsung ke usee tv nya nonton sepuasnya tanyangan menarik pokok nya pakai usee tv dari terbaik,1
62,1014,selamat siang indihome saya wilayah kota palembang kecamatan sako telah mengalami gangguan pada layanan internet dan tv kabel mohon segera diperbaiki,1,positive,1,"selamat siang @IndiHome @IndiHomeCare indihome saya 07115700238 wilayah kota palembang kecamatan sako telah mengalami gangguan pada layanan internet dan TV kabel, mohon segera diperbaiki",2023-05-22 06:12:09+00:00,wakka_maru,selamat siang indihome wilayah kota palembang camat sako alami ganggu layan internet tv kabel mohon baik,selamat siang indihome wilayah kota palembang kecamatan sako mengalami gangguan layanan internet tv kabel mohon diperbaiki,selamat siang indihome saya wilayah kota palembang kecamatan sako telah mengalami gangguan pada layanan internet dan tv kabel mohon segera diperbaiki,1
63,1664,layanan teknis dari indihome selalu siap membantu dalam mengatasi masalah internet terima kasih,3,positive,1,Layanan teknis dari IndiHome selalu siap membantu dalam mengatasi masalah internet. Terima kasih!,2023-02-23 06:40:47+00:00,ocupiakwjz,layan teknis indihome bantu atas internet terima kasih,layanan teknis indihome membantu mengatasi internet terima kasih,layanan teknis dari indihome selalu siap membantu dalam mengatasi masalah internet terima kasih,1
64,1681,indihome selalu memberikan penawaran paket internet yang menarik terbaik,4,positive,1,IndiHome selalu memberikan penawaran paket internet yang menarik. Terbaik!,2023-01-21 12:47:08+00:00,obstacle_es,indihome tawar paket internet tarik baik,indihome penawaran paket internet menarik terbaik,indihome selalu memberikan penawaran paket internet yang menarik terbaik,1
65,961,kakak adminnnn ini emang belum bisa connect ke tv kah,0,positive,1,"kakak adminnnn @IndiHome ,,, ini emang belum bisa connect ke tv kah? 🥲🥲",2023-01-21 10:09:32+00:00,irenesleftear,kakak adminnnn emang connect tv kah,kakak adminnnn emang connect tv kah,kakak adminnnn ini emang belum bisa connect ke tv kah,1
66,1113,selamat pagi mau tanya kalau mau berhenti langgan smart tv bisa kah admin hanya berlangganan single internet saja karena tv jarang dipakai terimakasih mimin,13,positive,1,"Selamat pagi @IndiHome mau tanya, kalau mau berhenti langgan smart TV bs kah min? Hanya berlangganan single internet aja. Karna TV jarang dipakai, terimakasih mimin ☺️☺️",2023-06-04 00:52:33+00:00,RhendraPermana1,selamat pagi henti langgan smart tv kah admin langgan single internet tv jarang pakai terimakasih mimin,selamat pagi berhenti langgan smart tv kah admin berlangganan single internet tv jarang dipakai terimakasih mimin,selamat pagi mau tanya kalau mau berhenti langgan smart tv bisa kah admin hanya berlangganan single internet saja karena tv jarang dipakai terimakasih mimin,1
67,1283,iya allah sampai benerin tv biar nyambung tv ternyata si tidak ada tidak kerjasama mau nangisss padahal benerin tv karena mau nonton ujungnya tetap beli antena iya bund,2,positive,1,Ya Allah sampe benerin TV biar nyambung TV @IndiHome ternyata si @OfficialRCTI kaga ada... ga kerjasama. Mo nangisss pdhl benerin TV grgr mo nonton #IkatanCinta 🙃 ujungnya ttp beli antena ya bund.,2023-01-16 09:38:57+00:00,melianasution,allah benerin tv biar nyambung tv si kerjasama nangisss benerin tv nonton ujung beli antena bund,allah benerin tv biar nyambung tv si kerjasama nangisss benerin tv nonton ujungnya beli antena bund,iya allah sampai benerin tv biar nyambung tv ternyata si tidak ada tidak kerjasama mau nangisss padahal benerin tv karena mau nonton ujungnya tetap beli antena iya bund,1
68,212,admin kalau mau nambah mbps bagaimana caranya,3,positive,1,@IndiHome min kalau mau nambah mbps gimana caranya,2023-06-12 12:17:12+00:00,ifa2301,admin nambah mbps,admin nambah mbps,admin kalau mau nambah mbps bagaimana caranya,0
69,768,usee tv kontollll,0,positive,1,Usee TV @IndiHome Kontollll,2022-06-17 13:36:18+00:00,_laeEr,usee tv kontollll,usee tv kontollll,usee tv kontollll,1
70,656,kena tipu menjelang tahun baru kronologi tanggal desember terima telepon dari sales indihome kalau w dapat program benefit penambahan kecepatan dari mbps jadi mbps dengan tambahan biaya idr dan set top box usee tv,5,positive,1,"kena tipu @IndiHome menjelang tahun baru.

kronologi

tgl 30 desember terima tlp dari sales indihome kalau w dapet program benefit penambahan kecepatan dari 20 mbps jadi 30 mbps dengan tambahan biaya idr 6000 dan set top box usee tv.",2022-12-31 14:45:03+00:00,xioodz,kena tipu jelang kronologi tanggal desember terima telepon sales indihome w program benefit tambah cepat mbps mbps tambah biaya idr set top box usee tv,kena tipu menjelang kronologi tanggal desember terima telepon sales indihome w program benefit penambahan kecepatan mbps mbps tambahan biaya idr set top box usee tv,kena tipu menjelang tahun baru kronologi tanggal desember terima telepon dari sales indihome kalau w dapat program benefit penambahan kecepatan dari mbps jadi mbps dengan tambahan biaya idr dan set top box usee tv,1
71,1425,admin ini tv di indi home saya ngk mau iya admin bisa di pakai ngk admin,1,positive,1,Min @IndiHome ini  tv di indi home saya ngk mau ya min bisa di pake ngk min,2023-01-08 03:44:53+00:00,AnandaDiarsa,admin tv indi home ngk admin pakai ngk admin,admin tv indi home ngk admin pakai ngk admin,admin ini tv di indi home saya ngk mau iya admin bisa di pakai ngk admin,0
72,1732,sudah hampir sepuluh tahun puas dengan pelayanan gercep membantu dengan semangat luar biasa jika ada masalah jaringan,4,positive,1,"Sudah hampir sepuluh tahun puas dengan pelayanan @indihome, gercep membantu dengan semangat luar biasa jika ada masalah jaringan.

#YouAreFirst
#BersamaIndiHome",2023-02-17 20:06:30+00:00,nurulmaydinaa,puluh puas layan gercep bantu semangat jaring,sepuluh puas pelayanan gercep membantu semangat jaringan,sudah hampir sepuluh tahun puas dengan pelayanan gercep membantu dengan semangat luar biasa jika ada masalah jaringan,0
73,181,untuk ganti nama kepemilikan bagaimana prosedurnya terima kasih,3,positive,1,"@IndiHome untuk ganti nama kepemilikan, bagaimana prosedurnya? Tks",2023-06-13 09:22:46+00:00,irsyadnadaoke,ganti nama milik prosedur terima kasih,ganti nama kepemilikan prosedurnya terima kasih,untuk ganti nama kepemilikan bagaimana prosedurnya terima kasih,1
74,493,pelayanan terburuk komplen telepon ke telepon center keluhan sudah x telepon hampir minggu tidak ada tanggapan sama sekali,3,positive,1,"PELAYANAN TERBURUK!! komplen @IndiHome tlp ke call center keluhan sudah 4x telepon, hampir 2 minggu gak ada tanggapan sama sekali! #PelayananBuruk #KecewaIndihome",2022-05-26 06:10:04+00:00,DediMulyadiR,layan buruk komplen telepon telepon center keluh x telepon minggu tanggap,pelayanan terburuk komplen telepon telepon center keluhan x telepon minggu tanggapan,pelayanan terburuk komplen telepon ke telepon center keluhan sudah x telepon hampir minggu tidak ada tanggapan sama sekali,1
75,68,gercep banget sejam bikin tiket pengaduan eh langsung dateng teknisinyaaa thankyou indihome,6,positive,1,Gercep banget sejam bikin tiket pengaduan eh langsung dateng teknisinyaaa😍😍 thankyou indihome @IndiHomeCare @IndiHome https://t.co/sgIv59sN10,2023-06-14 10:46:19+00:00,PrinceBerkuda,gercep banget jam bikin tiket adu langsung dateng teknisinyaaa thankyou indihome,gercep banget sejam bikin tiket pengaduan langsung dateng teknisinyaaa thankyou indihome,gercep banget sejam bikin tiket pengaduan eh langsung dateng teknisinyaaa thankyou indihome,1
76,240,internet ku pakai indihome bang,0,positive,1,@setsundere internet ku pake indihome bang @IndiHome 👍,2023-06-11 16:35:18+00:00,vito_AZ,internet ku pakai indihome bang,internet ku pakai indihome bang,internet ku pakai indihome bang,1
77,1805,wifi kok akhir iki lambat seh masak video kualitas tidak mau ngangkat sama sekali,2,positive,1,"Wifi @IndiHome Kok akhir2 iki lemot seh, masak video kualitas 240 ga mau ngangkat sama sekali",2023-03-26 06:11:44+00:00,IkfadKurniaa,wifi iki lambat seh masak video kualitas ngangkat,wifi iki lambat seh masak video kualitas ngangkat,wifi kok akhir iki lambat seh masak video kualitas tidak mau ngangkat sama sekali,1
78,1294,bagaimana cara penghentian berlangganan usee tv add on dan telepon tanpa mememutuskan internet nya admin,6,positive,1,"Bagaimana cara penghentian berlangganan usee tv, add on dan telepon tanpa mememutuskan internet nya min ? @IndiHome",2023-01-09 03:47:02+00:00,perdana_ditya,henti langgan usee tv add on telepon putus internet admin,penghentian berlangganan usee tv add on telepon mememutuskan internet admin,bagaimana cara penghentian berlangganan usee tv add on dan telepon tanpa mememutuskan internet nya admin,1
79,405,halo kak bagus apakah ada yang bisa yurai bantu mengenai produk dan layanan indihome nya untuk informasi permintaan dan laporan kakak bisa menghubungi kami melalui dm di akun twitter atau klik link,5,positive,1,"@Bagus3131_ @IndiHome Halo Kak Bagus, apakah ada yang bisa Yurai bantu mengenai produk dan layanan IndiHome nya,  untuk informasi, permintaan dan  laporan Kakak bisa menghubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsTpwI.",2023-06-08 23:05:47+00:00,IndiHomeCare,halo bagus yura bantu produk layan indihome informasi minta lapor kakak hubung dm akun twitter klik link,halo bagus yurai bantu produk layanan indihome informasi permintaan laporan kakak menghubungi dm akun twitter klik link,halo kak bagus apakah ada yang bisa yurai bantu mengenai produk dan layanan indihome nya untuk informasi permintaan dan laporan kakak bisa menghubungi kami melalui dm di akun twitter atau klik link,1
80,1699,indihome menyediakan paket internet dengan harga yang kompetitif terbaik,9,positive,1,IndiHome menyediakan paket internet dengan harga yang kompetitif. Terbaik!,2023-06-03 22:05:23+00:00,hello_matcha_,indihome sedia paket internet harga kompetitif baik,indihome menyediakan paket internet harga kompetitif terbaik,indihome menyediakan paket internet dengan harga yang kompetitif terbaik,1
81,237,menikmati weekend bersama,0,positive,1,"Menikmati weekend bersama @IndiHome 
#IndiHome #AktifitasTanpaBatas #InternetnyaIndonesia #SambutHarapanBaru https://t.co/CukXM2gXSP",2023-06-11 20:28:09+00:00,DimsPradipta,nikmat weekend,menikmati weekend,menikmati weekend bersama,1
82,431,oke bang,2,positive,1,@mochridh_ @IndiHome @IndiHomeCare oke bang,2023-06-08 13:03:52+00:00,pambayunajii,oke bang,oke bang,oke bang,1
83,1743,admin kok viu nya tidak ada uang penthouse sie aku sengaja gk lanjutin langganan di hp bcs pengen nonton di tv biar puas,1,positive,1,Min @IndiHome kok viu nya gaada penthouse sie?? Aku sengaja gk lanjutin langganan di hp bcs pengen nonton di tv biar puas:(,2023-02-02 14:23:23+00:00,mokondo22bigwin,admin viu uang penthouse sie sengaja gk lanjutin langgan hp bcs ken nonton tv biar puas,admin viu uang penthouse sie sengaja gk lanjutin langganan hp bcs pengen nonton tv biar puas,admin kok viu nya tidak ada uang penthouse sie aku sengaja gk lanjutin langganan di hp bcs pengen nonton di tv biar puas,1
84,1475,terimakasih pelayanannya sangat cepat tv dan internet sudah bisa digunakan kembali,4,positive,1,Terimakasih @IndiHome pelayanannya sangat cepat . Tv dan internet sudah bisa digunakan kembali #pastiberes,2023-05-18 09:35:55+00:00,daranoviantika6,terimakasih layan cepat tv internet,terimakasih pelayanannya cepat tv internet,terimakasih pelayanannya sangat cepat tv dan internet sudah bisa digunakan kembali,1
85,1588,hai admin aku mau pasang paket internet sama tv yang kecepatan mbps bisa,18,positive,1,"Hai min, aku mau pasang paket internet sama tv yg kecepatan 10 Mbps bisa?? @IndiHome",2023-01-06 06:24:37+00:00,Honeyho40832863,hai admin pasang paket internet tv cepat mbps,hai admin pasang paket internet tv kecepatan mbps,hai admin aku mau pasang paket internet sama tv yang kecepatan mbps bisa,1
86,1084,halo saya mau komplain dirumah pakai tv android dengan fasilitas indihome kecepatan mbps tapi kenapa iya masih tersendat udah beberapa hari ini tolong solusinya,12,positive,1,"Hallo @IndiHome @IndiHomeCare @IndihomeFiber 
Saya mau komplain, dirumah pake tv android dengan fasilitas indihome kecepatan 30mbps. Tapi kenapa ya masih tersendat udh beberapa hari ini?  Tolong solusinya",2023-06-25 14:04:57+00:00,lalainhere23,halo komplain rumah pakai tv android fasilitas indihome cepat mbps sendat udah tolong solusi,halo komplain dirumah pakai tv android fasilitas indihome kecepatan mbps tersendat udah tolong solusinya,halo saya mau komplain dirumah pakai tv android dengan fasilitas indihome kecepatan mbps tapi kenapa iya masih tersendat udah beberapa hari ini tolong solusinya,0
87,1423,semenjak copot layanan paket tv di indihome kenapa kecepatannya jadi lambat banget padahal kecepatannya masih sama mbps,4,positive,1,semenjak copot layanan paket tv di indihome kenapa kecepatannya jadi lemot banget. padahal kecepatannya masih sama 20mbps @IndiHome,2023-01-09 13:24:30+00:00,keyngr,semenjak copot layan paket tv indihome cepat lambat banget cepat mbps,semenjak copot layanan paket tv indihome kecepatannya lambat banget kecepatannya mbps,semenjak copot layanan paket tv di indihome kenapa kecepatannya jadi lambat banget padahal kecepatannya masih sama mbps,0
88,1729,seruuu terima kasih admin sudah kasih tiket nonton westlife dobel puas pelanggan setia ini,5,positive,1,"Seruuu,, makasih min @IndiHome udah kasih tiket nonton westlife,
Dobel puas pelanggan setia nih.#WestlifeIndiHome  #PrambananWestlifeIndiHome
#AktivitasTanpaBatas",2023-04-01 01:56:00+00:00,ReNniAdisT,seruuu terima kasih admin kasih tiket nonton westlife dobel puas langgan setia,seruuu terima kasih admin kasih tiket nonton westlife dobel puas pelanggan setia,seruuu terima kasih admin sudah kasih tiket nonton westlife dobel puas pelanggan setia ini,1
89,856,kemarin mau nonton di viu terhalang harus ada aplikasi di ponsel giliran sudah ada eh apk di smart tvnya force close mana langganan bulan demi nonton di tv hhh p perbaiki update aplikasi viunya terima kasih lt,1,positive,1,"Kemarin mau nonton di viu terhalang harus ada app di ponsel. Giliran udah ada, eh apk di smart tv-nya force close. Mana langganan 1 bulan demi nonton di TV, hhh.

P @IndiHome, perbaiki update aplikasi Viu-nya, thx. &lt;3",2022-01-04 00:12:41+00:00,torayuuji,kemarin nonton viu halang aplikasi ponsel gilir apk smart tvnya force close langgan nonton tv hhh baik update aplikasi viunya terima kasih lt,kemarin nonton viu terhalang aplikasi ponsel giliran apk smart tvnya force close langganan nonton tv hhh perbaiki update aplikasi viunya terima kasih lt,kemarin mau nonton di viu terhalang harus ada aplikasi di ponsel giliran sudah ada eh apk di smart tvnya force close mana langganan bulan demi nonton di tv hhh p perbaiki update aplikasi viunya terima kasih lt,0
